run,model,sb,state,day,period,acc
6,ecnn2,1,val,2,AM,0.63330078125
6,ecnn2,1,val,2,PM,0.6337890625
6,ecnn2,1,test,3,AM,0.57568359375
6,ecnn2,1,test,3,PM,0.44921875
6,ecnn2,1,test,4,AM,0.626953125
6,ecnn2,1,test,4,PM,0.619140625
6,ecnn2,1,test,5,AM,0.5888671875
6,ecnn2,1,test,5,PM,0.5849609375
6,ecnn2,3,val,1,AM,0.56494140625
6,ecnn2,3,val,1,PM,0.69921875
6,ecnn2,3,val,2,AM,0.77783203125
6,ecnn2,3,val,2,PM,0.76025390625
6,ecnn2,3,test,3,AM,0.66064453125
6,ecnn2,3,test,3,PM,0.5087890625
6,ecnn2,3,test,4,AM,0.43701171875
6,ecnn2,3,test,4,PM,0.52734375
6,ecnn2,3,test,5,AM,0.471435546875
6,ecnn2,3,test,5,PM,0.402587890625
6,ecnn2,4,val,1,AM,0.55322265625
6,ecnn2,4,val,1,PM,0.61474609375
6,ecnn2,4,val,2,AM,0.6943359375
6,ecnn2,4,val,2,PM,0.744140625
6,ecnn2,4,test,3,AM,0.4052734375
6,ecnn2,4,test,3,PM,0.3984375
6,ecnn2,4,test,4,AM,0.376220703125
6,ecnn2,4,test,4,PM,0.408935546875
6,ecnn2,4,test,5,AM,0.41357421875
6,ecnn2,4,test,5,PM,0.4091796875
6,ecnn2,5,val,1,AM,0.84619140625
6,ecnn2,5,val,1,PM,0.7451171875
6,ecnn2,5,val,2,AM,0.78466796875
6,ecnn2,5,val,2,PM,0.7822265625
6,ecnn2,5,test,3,AM,0.55908203125
6,ecnn2,5,test,3,PM,0.6494140625
6,ecnn2,5,test,4,AM,0.50390625
6,ecnn2,5,test,4,PM,0.5859375
6,ecnn2,5,test,5,AM,0.5751953125
6,ecnn2,5,test,5,PM,0.5732421875
6,ecnn2,6,val,1,AM,0.69970703125
6,ecnn2,6,val,1,PM,0.689453125
6,ecnn2,6,val,2,AM,0.66357421875
6,ecnn2,6,val,2,PM,0.69873046875
6,ecnn2,6,test,3,AM,0.419677734375
6,ecnn2,6,test,3,PM,0.59130859375
6,ecnn2,6,test,4,AM,0.5380859375
6,ecnn2,6,test,4,PM,0.405517578125
6,ecnn2,6,test,5,AM,0.1905517578125
6,ecnn2,6,test,5,PM,0.377685546875
6,ecnn2,7,val,1,AM,0.442138671875
6,ecnn2,7,val,1,PM,0.55615234375
6,ecnn2,7,val,2,AM,0.52880859375
6,ecnn2,7,val,2,PM,0.5712890625
6,ecnn2,7,test,3,AM,0.38525390625
6,ecnn2,7,test,3,PM,0.4453125
6,ecnn2,7,test,4,AM,0.442138671875
6,ecnn2,7,test,4,PM,0.3828125
6,ecnn2,7,test,5,AM,0.41943359375
6,ecnn2,7,test,5,PM,0.44287109375
6,ecnn2,8,val,1,AM,0.6318359375
6,ecnn2,8,val,1,PM,0.66259765625
6,ecnn2,8,val,2,AM,0.52880859375
6,ecnn2,8,val,2,PM,0.7001953125
6,ecnn2,8,test,3,AM,0.388671875
6,ecnn2,8,test,3,PM,0.31396484375
6,ecnn2,8,test,4,AM,0.48388671875
6,ecnn2,8,test,4,PM,0.384033203125
6,ecnn2,8,test,5,AM,0.4150390625
6,ecnn2,8,test,5,PM,0.465576171875
6,ecnn2,10,val,1,AM,0.67041015625
6,ecnn2,10,val,1,PM,0.80859375
6,ecnn2,10,val,2,AM,0.6259765625
6,ecnn2,10,val,2,PM,0.5390625
6,ecnn2,10,test,3,AM,0.439208984375
6,ecnn2,10,test,3,PM,0.383056640625
6,ecnn2,10,test,4,AM,0.420654296875
6,ecnn2,10,test,4,PM,0.61279296875
6,ecnn2,10,test,5,AM,0.485107421875
6,ecnn2,10,test,5,PM,0.355224609375
6,ecnn3,1,val,1,AM,0.7294921875
6,ecnn3,1,val,1,PM,0.71435546875
6,ecnn3,1,val,2,AM,0.74169921875
6,ecnn3,1,val,2,PM,0.7626953125
6,ecnn3,1,test,3,AM,0.63671875
6,ecnn3,1,test,3,PM,0.56494140625
6,ecnn3,1,test,4,AM,0.68603515625
6,ecnn3,1,test,4,PM,0.7041015625
6,ecnn3,1,test,5,AM,0.6396484375
6,ecnn3,1,test,5,PM,0.62890625
6,ecnn3,3,val,1,AM,0.65576171875
6,ecnn3,3,val,1,PM,0.7626953125
6,ecnn3,3,val,2,AM,0.7978515625
6,ecnn3,3,val,2,PM,0.7998046875
6,ecnn3,3,test,3,AM,0.7041015625
6,ecnn3,3,test,3,PM,0.462646484375
6,ecnn3,3,test,4,AM,0.461669921875
6,ecnn3,3,test,4,PM,0.54052734375
6,ecnn3,3,test,5,AM,0.5576171875
6,ecnn3,3,test,5,PM,0.417236328125
6,ecnn3,4,val,1,AM,0.67822265625
6,ecnn3,4,val,1,PM,0.73583984375
6,ecnn3,4,val,2,AM,0.767578125
6,ecnn3,4,val,2,PM,0.822265625
6,ecnn3,4,test,3,AM,0.395263671875
6,ecnn3,4,test,3,PM,0.369873046875
6,ecnn3,4,test,4,AM,0.35888671875
6,ecnn3,4,test,4,PM,0.387939453125
6,ecnn3,4,test,5,AM,0.378173828125
6,ecnn3,4,test,5,PM,0.4052734375
6,ecnn3,5,val,1,AM,0.88916015625
6,ecnn3,5,val,1,PM,0.80126953125
6,ecnn3,5,val,2,AM,0.86328125
6,ecnn3,5,val,2,PM,0.85888671875
6,ecnn3,5,test,3,AM,0.6240234375
6,ecnn3,5,test,3,PM,0.728515625
6,ecnn3,5,test,4,AM,0.51953125
6,ecnn3,5,test,4,PM,0.64990234375
6,ecnn3,5,test,5,AM,0.62548828125
6,ecnn3,5,test,5,PM,0.623046875
6,ecnn3,6,val,1,AM,0.83740234375
6,ecnn3,6,val,1,PM,0.80126953125
6,ecnn3,6,val,2,AM,0.78515625
6,ecnn3,6,val,2,PM,0.80859375
6,ecnn3,6,test,3,AM,0.44580078125
6,ecnn3,6,test,3,PM,0.60693359375
6,ecnn3,6,test,4,AM,0.59765625
6,ecnn3,6,test,4,PM,0.51220703125
6,ecnn3,6,test,5,AM,0.2490234375
6,ecnn3,6,test,5,PM,0.4111328125
6,ecnn3,7,val,1,AM,0.52587890625
6,ecnn3,7,val,1,PM,0.6171875
6,ecnn3,7,val,2,AM,0.6015625
6,ecnn3,7,val,2,PM,0.6103515625
6,ecnn3,7,test,3,AM,0.5
6,ecnn3,7,test,3,PM,0.5068359375
6,ecnn3,7,test,4,AM,0.382568359375
6,ecnn3,7,test,4,PM,0.455810546875
6,ecnn3,7,test,5,AM,0.4765625
6,ecnn3,7,test,5,PM,0.452392578125
6,ecnn3,8,val,1,AM,0.78759765625
6,ecnn3,8,val,1,PM,0.76611328125
6,ecnn3,8,val,2,AM,0.71337890625
6,ecnn3,8,val,2,PM,0.8291015625
6,ecnn3,8,test,3,AM,0.25390625
6,ecnn3,8,test,3,PM,0.354248046875
6,ecnn3,8,test,4,AM,0.47119140625
6,ecnn3,8,test,4,PM,0.45068359375
6,ecnn3,8,test,5,AM,0.483642578125
6,ecnn3,8,test,5,PM,0.41748046875
6,ecnn3,10,val,1,AM,0.80322265625
6,ecnn3,10,val,1,PM,0.8935546875
6,ecnn3,10,val,2,AM,0.75244140625
6,ecnn3,10,val,2,PM,0.66796875
6,ecnn3,10,test,3,AM,0.44140625
6,ecnn3,10,test,3,PM,0.409423828125
6,ecnn3,10,test,4,AM,0.406005859375
6,ecnn3,10,test,4,PM,0.63916015625
6,ecnn3,10,test,5,AM,0.474609375
6,ecnn3,10,test,5,PM,0.317138671875
7,ecnn0,1,val,1,AM,0.740234375
7,ecnn0,1,val,1,PM,0.77490234375
7,ecnn0,1,val,2,AM,0.79443359375
7,ecnn0,1,val,2,PM,0.77783203125
7,ecnn0,1,test,3,AM,0.69189453125
7,ecnn0,1,test,3,PM,0.5546875
7,ecnn0,1,test,4,AM,0.72412109375
7,ecnn0,1,test,4,PM,0.71875
7,ecnn0,1,test,5,AM,0.66064453125
7,ecnn0,1,test,5,PM,0.658203125
7,ecnn0,3,val,1,AM,0.71923828125
7,ecnn0,3,val,1,PM,0.7490234375
7,ecnn0,3,val,2,AM,0.83740234375
7,ecnn0,3,val,2,PM,0.80712890625
7,ecnn0,3,test,3,AM,0.689453125
7,ecnn0,3,test,3,PM,0.52392578125
7,ecnn0,3,test,4,AM,0.375732421875
7,ecnn0,3,test,4,PM,0.55517578125
7,ecnn0,3,test,5,AM,0.5263671875
7,ecnn0,3,test,5,PM,0.347412109375
7,ecnn0,4,val,1,AM,0.6689453125
7,ecnn0,4,val,1,PM,0.7568359375
7,ecnn0,4,val,2,AM,0.74462890625
7,ecnn0,4,val,2,PM,0.8134765625
7,ecnn0,4,test,3,AM,0.398681640625
7,ecnn0,4,test,3,PM,0.376220703125
7,ecnn0,4,test,4,AM,0.36083984375
7,ecnn0,4,test,4,PM,0.387939453125
7,ecnn0,4,test,5,AM,0.374755859375
7,ecnn0,4,test,5,PM,0.420654296875
7,ecnn0,5,val,1,AM,0.9375
7,ecnn0,5,val,1,PM,0.8525390625
7,ecnn0,5,val,2,AM,0.90771484375
7,ecnn0,5,val,2,PM,0.9287109375
7,ecnn0,5,test,3,AM,0.63720703125
7,ecnn0,5,test,3,PM,0.7158203125
7,ecnn0,5,test,4,AM,0.5068359375
7,ecnn0,5,test,4,PM,0.6552734375
7,ecnn0,5,test,5,AM,0.63037109375
7,ecnn0,5,test,5,PM,0.6494140625
7,ecnn0,6,val,1,AM,0.86181640625
7,ecnn0,6,val,1,PM,0.82470703125
7,ecnn0,6,val,2,AM,0.806640625
7,ecnn0,6,val,2,PM,0.83056640625
7,ecnn0,6,test,3,AM,0.46044921875
7,ecnn0,6,test,3,PM,0.5712890625
7,ecnn0,6,test,4,AM,0.552734375
7,ecnn0,6,test,4,PM,0.5546875
7,ecnn0,6,test,5,AM,0.279541015625
7,ecnn0,6,test,5,PM,0.460205078125
7,ecnn0,7,val,1,AM,0.66357421875
7,ecnn0,7,val,1,PM,0.73828125
7,ecnn0,7,val,2,AM,0.6708984375
7,ecnn0,7,val,2,PM,0.72998046875
7,ecnn0,7,test,3,AM,0.5732421875
7,ecnn0,7,test,3,PM,0.5859375
7,ecnn0,7,test,4,AM,0.43798828125
7,ecnn0,7,test,4,PM,0.4951171875
7,ecnn0,7,test,5,AM,0.474609375
7,ecnn0,7,test,5,PM,0.47705078125
7,ecnn0,8,val,1,AM,0.798828125
7,ecnn0,8,val,1,PM,0.78515625
7,ecnn0,8,val,2,AM,0.75341796875
7,ecnn0,8,val,2,PM,0.86279296875
7,ecnn0,8,test,3,AM,0.225341796875
7,ecnn0,8,test,3,PM,0.350830078125
7,ecnn0,8,test,4,AM,0.465087890625
7,ecnn0,8,test,4,PM,0.4677734375
7,ecnn0,8,test,5,AM,0.426025390625
7,ecnn0,8,test,5,PM,0.39990234375
7,ecnn0,10,val,1,AM,0.7841796875
7,ecnn0,10,val,1,PM,0.86572265625
7,ecnn0,10,val,2,AM,0.76806640625
7,ecnn0,10,val,2,PM,0.71923828125
7,ecnn0,10,test,3,AM,0.475341796875
7,ecnn0,10,test,3,PM,0.385009765625
7,ecnn0,10,test,4,AM,0.455078125
7,ecnn0,10,test,4,PM,0.64892578125
7,ecnn0,10,test,5,AM,0.459716796875
7,ecnn0,10,test,5,PM,0.332275390625
7,ecnn1,1,val,1,AM,0.697265625
7,ecnn1,1,val,1,PM,0.73193359375
7,ecnn1,1,val,2,AM,0.744140625
7,ecnn1,1,val,2,PM,0.7578125
7,ecnn1,1,test,3,AM,0.640625
7,ecnn1,1,test,3,PM,0.4091796875
7,ecnn1,1,test,4,AM,0.71337890625
7,ecnn1,1,test,4,PM,0.6904296875
7,ecnn1,1,test,5,AM,0.6298828125
7,ecnn1,1,test,5,PM,0.65234375
7,ecnn1,3,val,1,AM,0.6943359375
7,ecnn1,3,val,1,PM,0.806640625
7,ecnn1,3,val,2,AM,0.83544921875
7,ecnn1,3,val,2,PM,0.8359375
7,ecnn1,3,test,3,AM,0.71875
7,ecnn1,3,test,3,PM,0.51513671875
7,ecnn1,3,test,4,AM,0.463134765625
7,ecnn1,3,test,4,PM,0.486328125
7,ecnn1,3,test,5,AM,0.5498046875
7,ecnn1,3,test,5,PM,0.38623046875
7,ecnn1,4,val,1,AM,0.63671875
7,ecnn1,4,val,1,PM,0.748046875
7,ecnn1,4,val,2,AM,0.7626953125
7,ecnn1,4,val,2,PM,0.78662109375
7,ecnn1,4,test,3,AM,0.455078125
7,ecnn1,4,test,3,PM,0.402099609375
7,ecnn1,4,test,4,AM,0.404541015625
7,ecnn1,4,test,4,PM,0.43505859375
7,ecnn1,4,test,5,AM,0.446533203125
7,ecnn1,4,test,5,PM,0.42236328125
7,ecnn1,5,val,1,AM,0.88671875
7,ecnn1,5,val,1,PM,0.81689453125
7,ecnn1,5,val,2,AM,0.86376953125
7,ecnn1,5,val,2,PM,0.87646484375
7,ecnn1,5,test,3,AM,0.634765625
7,ecnn1,5,test,3,PM,0.70849609375
7,ecnn1,5,test,4,AM,0.52294921875
7,ecnn1,5,test,4,PM,0.646484375
7,ecnn1,5,test,5,AM,0.6279296875
7,ecnn1,5,test,5,PM,0.65576171875
7,ecnn1,6,val,1,AM,0.85498046875
7,ecnn1,6,val,1,PM,0.82470703125
7,ecnn1,6,val,2,AM,0.83203125
7,ecnn1,6,val,2,PM,0.849609375
7,ecnn1,6,test,3,AM,0.5068359375
7,ecnn1,6,test,3,PM,0.65576171875
7,ecnn1,6,test,4,AM,0.61669921875
7,ecnn1,6,test,4,PM,0.52392578125
7,ecnn1,6,test,5,AM,0.256591796875
7,ecnn1,6,test,5,PM,0.48974609375
7,ecnn1,7,val,1,AM,0.66015625
7,ecnn1,7,val,1,PM,0.73291015625
7,ecnn1,7,val,2,AM,0.6533203125
7,ecnn1,7,val,2,PM,0.73876953125
7,ecnn1,7,test,3,AM,0.56787109375
7,ecnn1,7,test,3,PM,0.5859375
7,ecnn1,7,test,4,AM,0.4111328125
7,ecnn1,7,test,4,PM,0.5185546875
7,ecnn1,7,test,5,AM,0.476318359375
7,ecnn1,7,test,5,PM,0.475830078125
7,ecnn1,8,val,1,AM,0.759765625
7,ecnn1,8,val,1,PM,0.73095703125
7,ecnn1,8,val,2,AM,0.7109375
7,ecnn1,8,val,2,PM,0.81591796875
7,ecnn1,8,test,3,AM,0.287353515625
7,ecnn1,8,test,3,PM,0.326171875
7,ecnn1,8,test,4,AM,0.51025390625
7,ecnn1,8,test,4,PM,0.4697265625
7,ecnn1,8,test,5,AM,0.513671875
7,ecnn1,8,test,5,PM,0.437744140625
7,ecnn1,10,val,1,AM,0.77294921875
7,ecnn1,10,val,1,PM,0.88525390625
7,ecnn1,10,val,2,AM,0.734375
7,ecnn1,10,val,2,PM,0.6767578125
7,ecnn1,10,test,3,AM,0.44482421875
7,ecnn1,10,test,3,PM,0.392578125
7,ecnn1,10,test,4,AM,0.425537109375
7,ecnn1,10,test,4,PM,0.65771484375
7,ecnn1,10,test,5,AM,0.451416015625
7,ecnn1,10,test,5,PM,0.357666015625
7,ecnn2,1,val,1,AM,0.611328125
7,ecnn2,1,val,1,PM,0.59716796875
7,ecnn2,1,val,2,AM,0.6904296875
7,ecnn2,1,val,2,PM,0.6669921875
7,ecnn2,1,test,3,AM,0.5732421875
7,ecnn2,1,test,3,PM,0.435791015625
7,ecnn2,1,test,4,AM,0.6591796875
7,ecnn2,1,test,4,PM,0.60107421875
7,ecnn2,1,test,5,AM,0.57177734375
7,ecnn2,1,test,5,PM,0.5458984375
7,ecnn2,3,val,1,AM,0.5615234375
7,ecnn2,3,val,1,PM,0.6513671875
7,ecnn2,3,val,2,AM,0.75146484375
7,ecnn2,3,val,2,PM,0.7548828125
7,ecnn2,3,test,3,AM,0.66015625
7,ecnn2,3,test,3,PM,0.484130859375
7,ecnn2,3,test,4,AM,0.483154296875
7,ecnn2,3,test,4,PM,0.58447265625
7,ecnn2,3,test,5,AM,0.52685546875
7,ecnn2,3,test,5,PM,0.384033203125
7,ecnn2,4,val,1,AM,0.578125
7,ecnn2,4,val,1,PM,0.56884765625
7,ecnn2,4,val,2,AM,0.72216796875
7,ecnn2,4,val,2,PM,0.65673828125
7,ecnn2,4,test,3,AM,0.498046875
7,ecnn2,4,test,3,PM,0.470703125
7,ecnn2,4,test,4,AM,0.50634765625
7,ecnn2,4,test,4,PM,0.501953125
7,ecnn2,4,test,5,AM,0.496826171875
7,ecnn2,4,test,5,PM,0.420654296875
7,ecnn2,5,val,1,AM,0.84912109375
7,ecnn2,5,val,1,PM,0.75
7,ecnn2,5,val,2,AM,0.78759765625
7,ecnn2,5,val,2,PM,0.79248046875
7,ecnn2,5,test,3,AM,0.56591796875
7,ecnn2,5,test,3,PM,0.64599609375
7,ecnn2,5,test,4,AM,0.544921875
7,ecnn2,5,test,4,PM,0.57666015625
7,ecnn2,5,test,5,AM,0.544921875
7,ecnn2,5,test,5,PM,0.54345703125
7,ecnn2,6,val,1,AM,0.712890625
7,ecnn2,6,val,1,PM,0.69775390625
7,ecnn2,6,val,2,AM,0.68798828125
7,ecnn2,6,val,2,PM,0.72119140625
7,ecnn2,6,test,3,AM,0.4189453125
7,ecnn2,6,test,3,PM,0.57421875
7,ecnn2,6,test,4,AM,0.52685546875
7,ecnn2,6,test,4,PM,0.442626953125
7,ecnn2,6,test,5,AM,0.18359375
7,ecnn2,6,test,5,PM,0.353271484375
7,ecnn2,7,val,1,AM,0.4150390625
7,ecnn2,7,val,1,PM,0.50439453125
7,ecnn2,7,val,2,AM,0.4814453125
7,ecnn2,7,val,2,PM,0.55029296875
7,ecnn2,7,test,3,AM,0.371826171875
7,ecnn2,7,test,3,PM,0.447265625
7,ecnn2,7,test,4,AM,0.423583984375
7,ecnn2,7,test,4,PM,0.3974609375
7,ecnn2,7,test,5,AM,0.4326171875
7,ecnn2,7,test,5,PM,0.4375
7,ecnn2,8,val,1,AM,0.58056640625
7,ecnn2,8,val,1,PM,0.654296875
7,ecnn2,8,val,2,AM,0.58349609375
7,ecnn2,8,val,2,PM,0.67529296875
7,ecnn2,8,test,3,AM,0.38671875
7,ecnn2,8,test,3,PM,0.28857421875
7,ecnn2,8,test,4,AM,0.487548828125
7,ecnn2,8,test,4,PM,0.392578125
7,ecnn2,8,test,5,AM,0.427490234375
7,ecnn2,8,test,5,PM,0.475830078125
7,ecnn2,10,val,1,AM,0.7412109375
7,ecnn2,10,val,1,PM,0.806640625
7,ecnn2,10,val,2,AM,0.666015625
7,ecnn2,10,val,2,PM,0.58642578125
7,ecnn2,10,test,3,AM,0.447998046875
7,ecnn2,10,test,3,PM,0.402587890625
7,ecnn2,10,test,4,AM,0.42041015625
7,ecnn2,10,test,4,PM,0.6318359375
7,ecnn2,10,test,5,AM,0.497314453125
7,ecnn2,10,test,5,PM,0.37744140625
7,ecnn3,1,val,1,AM,0.7626953125
7,ecnn3,1,val,1,PM,0.76171875
7,ecnn3,1,val,2,AM,0.78125
7,ecnn3,1,val,2,PM,0.78369140625
7,ecnn3,1,test,3,AM,0.662109375
7,ecnn3,1,test,3,PM,0.54833984375
7,ecnn3,1,test,4,AM,0.6982421875
7,ecnn3,1,test,4,PM,0.72119140625
7,ecnn3,1,test,5,AM,0.66748046875
7,ecnn3,1,test,5,PM,0.65283203125
7,ecnn3,3,val,1,AM,0.6865234375
7,ecnn3,3,val,1,PM,0.7685546875
7,ecnn3,3,val,2,AM,0.80908203125
7,ecnn3,3,val,2,PM,0.814453125
7,ecnn3,3,test,3,AM,0.66845703125
7,ecnn3,3,test,3,PM,0.6123046875
7,ecnn3,3,test,4,AM,0.41455078125
7,ecnn3,3,test,4,PM,0.60400390625
7,ecnn3,3,test,5,AM,0.54443359375
7,ecnn3,3,test,5,PM,0.35888671875
7,ecnn3,4,val,1,AM,0.69189453125
7,ecnn3,4,val,1,PM,0.7548828125
7,ecnn3,4,val,2,AM,0.76123046875
7,ecnn3,4,val,2,PM,0.8388671875
7,ecnn3,4,test,3,AM,0.4033203125
7,ecnn3,4,test,3,PM,0.375
7,ecnn3,4,test,4,AM,0.367919921875
7,ecnn3,4,test,4,PM,0.39208984375
7,ecnn3,4,test,5,AM,0.374755859375
7,ecnn3,4,test,5,PM,0.402099609375
7,ecnn3,5,val,1,AM,0.896484375
7,ecnn3,5,val,1,PM,0.8330078125
7,ecnn3,5,val,2,AM,0.8779296875
7,ecnn3,5,val,2,PM,0.89892578125
7,ecnn3,5,test,3,AM,0.62548828125
7,ecnn3,5,test,3,PM,0.73193359375
7,ecnn3,5,test,4,AM,0.50830078125
7,ecnn3,5,test,4,PM,0.65185546875
7,ecnn3,5,test,5,AM,0.63720703125
7,ecnn3,5,test,5,PM,0.630859375
7,ecnn3,6,val,1,AM,0.84326171875
7,ecnn3,6,val,1,PM,0.82177734375
7,ecnn3,6,val,2,AM,0.8115234375
7,ecnn3,6,val,2,PM,0.82275390625
7,ecnn3,6,test,3,AM,0.466064453125
7,ecnn3,6,test,3,PM,0.62939453125
7,ecnn3,6,test,4,AM,0.62890625
7,ecnn3,6,test,4,PM,0.52392578125
7,ecnn3,6,test,5,AM,0.2025146484375
7,ecnn3,6,test,5,PM,0.422607421875
7,ecnn3,7,val,1,AM,0.68701171875
7,ecnn3,7,val,1,PM,0.7490234375
7,ecnn3,7,val,2,AM,0.66162109375
7,ecnn3,7,val,2,PM,0.76220703125
7,ecnn3,7,test,3,AM,0.5791015625
7,ecnn3,7,test,3,PM,0.5947265625
7,ecnn3,7,test,4,AM,0.431396484375
7,ecnn3,7,test,4,PM,0.50048828125
7,ecnn3,7,test,5,AM,0.476806640625
7,ecnn3,7,test,5,PM,0.48388671875
7,ecnn3,8,val,1,AM,0.77490234375
7,ecnn3,8,val,1,PM,0.7392578125
7,ecnn3,8,val,2,AM,0.71923828125
7,ecnn3,8,val,2,PM,0.83837890625
7,ecnn3,8,test,3,AM,0.252197265625
7,ecnn3,8,test,3,PM,0.362060546875
7,ecnn3,8,test,4,AM,0.449951171875
7,ecnn3,8,test,4,PM,0.48388671875
7,ecnn3,8,test,5,AM,0.494384765625
7,ecnn3,8,test,5,PM,0.42431640625
7,ecnn3,10,val,1,AM,0.796875
7,ecnn3,10,val,1,PM,0.830078125
7,ecnn3,10,val,2,AM,0.69189453125
7,ecnn3,10,val,2,PM,0.6103515625
7,ecnn3,10,test,3,AM,0.429443359375
7,ecnn3,10,test,3,PM,0.433349609375
7,ecnn3,10,test,4,AM,0.424560546875
7,ecnn3,10,test,4,PM,0.64794921875
7,ecnn3,10,test,5,AM,0.48779296875
7,ecnn3,10,test,5,PM,0.349853515625
8,ecnn0,1,val,1,AM,0.7822265625
8,ecnn0,1,val,1,PM,0.78125
8,ecnn0,1,val,2,AM,0.81396484375
8,ecnn0,1,val,2,PM,0.79541015625
8,ecnn0,1,test,3,AM,0.705078125
8,ecnn0,1,test,3,PM,0.57470703125
8,ecnn0,1,test,4,AM,0.75
8,ecnn0,1,test,4,PM,0.7265625
8,ecnn0,1,test,5,AM,0.68408203125
8,ecnn0,1,test,5,PM,0.66845703125
8,ecnn0,3,val,1,AM,0.74853515625
8,ecnn0,3,val,1,PM,0.791015625
8,ecnn0,3,val,2,AM,0.83642578125
8,ecnn0,3,val,2,PM,0.8330078125
8,ecnn0,3,test,3,AM,0.6982421875
8,ecnn0,3,test,3,PM,0.48388671875
8,ecnn0,3,test,4,AM,0.332275390625
8,ecnn0,3,test,4,PM,0.46484375
8,ecnn0,3,test,5,AM,0.52880859375
8,ecnn0,3,test,5,PM,0.456298828125
8,ecnn0,4,val,1,AM,0.65771484375
8,ecnn0,4,val,1,PM,0.73486328125
8,ecnn0,4,val,2,AM,0.71826171875
8,ecnn0,4,val,2,PM,0.8203125
8,ecnn0,4,test,3,AM,0.435791015625
8,ecnn0,4,test,3,PM,0.396240234375
8,ecnn0,4,test,4,AM,0.414794921875
8,ecnn0,4,test,4,PM,0.4306640625
8,ecnn0,4,test,5,AM,0.40966796875
8,ecnn0,4,test,5,PM,0.40625
8,ecnn0,5,val,1,AM,0.93017578125
8,ecnn0,5,val,1,PM,0.85546875
8,ecnn0,5,val,2,AM,0.89453125
8,ecnn0,5,val,2,PM,0.92333984375
8,ecnn0,5,test,3,AM,0.61083984375
8,ecnn0,5,test,3,PM,0.72607421875
8,ecnn0,5,test,4,AM,0.51708984375
8,ecnn0,5,test,4,PM,0.642578125
8,ecnn0,5,test,5,AM,0.64111328125
8,ecnn0,5,test,5,PM,0.65478515625
8,ecnn0,6,val,1,AM,0.86083984375
8,ecnn0,6,val,1,PM,0.8154296875
8,ecnn0,6,val,2,AM,0.82958984375
8,ecnn0,6,val,2,PM,0.845703125
8,ecnn0,6,test,3,AM,0.482177734375
8,ecnn0,6,test,3,PM,0.60205078125
8,ecnn0,6,test,4,AM,0.58154296875
8,ecnn0,6,test,4,PM,0.533203125
8,ecnn0,6,test,5,AM,0.28271484375
8,ecnn0,6,test,5,PM,0.436279296875
8,ecnn0,7,val,1,AM,0.68408203125
8,ecnn0,7,val,1,PM,0.7470703125
8,ecnn0,7,val,2,AM,0.69189453125
8,ecnn0,7,val,2,PM,0.7509765625
8,ecnn0,7,test,3,AM,0.58349609375
8,ecnn0,7,test,3,PM,0.587890625
8,ecnn0,7,test,4,AM,0.425537109375
8,ecnn0,7,test,4,PM,0.5048828125
8,ecnn0,7,test,5,AM,0.473388671875
8,ecnn0,7,test,5,PM,0.489013671875
8,ecnn0,8,val,1,AM,0.74462890625
8,ecnn0,8,val,1,PM,0.72705078125
8,ecnn0,8,val,2,AM,0.71240234375
8,ecnn0,8,val,2,PM,0.794921875
8,ecnn0,8,test,3,AM,0.232421875
8,ecnn0,8,test,3,PM,0.34619140625
8,ecnn0,8,test,4,AM,0.464111328125
8,ecnn0,8,test,4,PM,0.423828125
8,ecnn0,8,test,5,AM,0.496337890625
8,ecnn0,8,test,5,PM,0.4423828125
8,ecnn0,10,val,1,AM,0.78564453125
8,ecnn0,10,val,1,PM,0.87353515625
8,ecnn0,10,val,2,AM,0.7685546875
8,ecnn0,10,val,2,PM,0.6533203125
8,ecnn0,10,test,3,AM,0.471435546875
8,ecnn0,10,test,3,PM,0.423583984375
8,ecnn0,10,test,4,AM,0.447509765625
8,ecnn0,10,test,4,PM,0.65478515625
8,ecnn0,10,test,5,AM,0.470458984375
8,ecnn0,10,test,5,PM,0.3359375
8,ecnn1,1,val,1,AM,0.75830078125
8,ecnn1,1,val,1,PM,0.7265625
8,ecnn1,1,val,2,AM,0.775390625
8,ecnn1,1,val,2,PM,0.77783203125
8,ecnn1,1,test,3,AM,0.65576171875
8,ecnn1,1,test,3,PM,0.467529296875
8,ecnn1,1,test,4,AM,0.7236328125
8,ecnn1,1,test,4,PM,0.716796875
8,ecnn1,1,test,5,AM,0.63525390625
8,ecnn1,1,test,5,PM,0.66064453125
8,ecnn1,3,val,1,AM,0.66259765625
8,ecnn1,3,val,1,PM,0.8203125
8,ecnn1,3,val,2,AM,0.81787109375
8,ecnn1,3,val,2,PM,0.8291015625
8,ecnn1,3,test,3,AM,0.71142578125
8,ecnn1,3,test,3,PM,0.54296875
8,ecnn1,3,test,4,AM,0.459716796875
8,ecnn1,3,test,4,PM,0.54736328125
8,ecnn1,3,test,5,AM,0.5615234375
8,ecnn1,3,test,5,PM,0.3857421875
8,ecnn1,4,val,1,AM,0.67236328125
8,ecnn1,4,val,1,PM,0.720703125
8,ecnn1,4,val,2,AM,0.72802734375
8,ecnn1,4,val,2,PM,0.806640625
8,ecnn1,4,test,3,AM,0.41748046875
8,ecnn1,4,test,3,PM,0.37451171875
8,ecnn1,4,test,4,AM,0.38134765625
8,ecnn1,4,test,4,PM,0.41650390625
8,ecnn1,4,test,5,AM,0.3955078125
8,ecnn1,4,test,5,PM,0.423583984375
